tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Yiming Zhang	This study		0.4	215.2	-22.2	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 12:26:01	1.14e-06	3.5100000000000005e-09	2.5600000000000003e-09	7.76e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1285	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1285	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	12	698
Yiming Zhang	This study		0.4	222.0	-25.5	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 17:38:39	1.1e-06	4.23e-09	3.3e-09	6.84e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1286	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1286	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	13	723
Yiming Zhang	This study		0.4	224.7	-18.1	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-31 18:45:05	1.01e-06	2.8800000000000004e-09	1.71e-09	7.240000000000001e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1287	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1287	AX7-1a	u	0	0.0	0.0	-90.0	14	723
Yiming Zhang	This study		0.4	223.8	-17.0	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 11:28:05	9.53e-07	1.87e-09	2.48e-09	6.620000000000001e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1288	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1288	AX7-1a	u	0	0.0	0.0	-90.0	15	748
Yiming Zhang	This study		0.4	222.1	-25.1	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 15:09:44	1.01e-06	1.8299999999999999e-09	2.64e-09	6.6e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1289	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1289	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	16	698
Yiming Zhang	This study		0.4	224.8	-28.9	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-02 10:33:44	1.01e-06	3.6e-10	3.4600000000000005e-09	6.629999999999999e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1290	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1290	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	17	748
Yiming Zhang	This study		0.5	205.7	-33.7	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-02 14:47:05	9.91e-07	3.9e-09	3.58e-09	7.35e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1291	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1291	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	18	773
Yiming Zhang	This study		0.5	222.6	-21.4	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-03 12:25:04	8.35e-07	1.3300000000000002e-09	2.8199999999999998e-09	6.21e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1292	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1292	AX7-1a	u	0	0.0	0.0	-90.0	19	773
Yiming Zhang	This study		0.5	226.7	-19.1	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-03 16:53:10	7.629999999999999e-07	2.53e-09	1.3400000000000001e-09	5.820000000000001e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1293	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1293	AX7-1a	u	0	0.0	0.0	-90.0	20	793
Yiming Zhang	This study		0.5	227.6	-33.5	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-14 13:02:48	8.78e-07	3.77e-09	1.3800000000000002e-09	6.04e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1294	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1294	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	21	748
Yiming Zhang	This study		0.3	224.2	-40.7	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-18 12:05:32	9.15e-07	1.8299999999999999e-09	3.14e-09	4.320000000000001e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1295	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1295	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	22	793
Yiming Zhang	This study		0.3	223.7	-45.6	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-18 15:56:35	9.48e-07	2e-09	3.5e-09	3.9200000000000005e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1296	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1296	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	23	803
Yiming Zhang	This study		0.4	223.0	-24.5	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-19 12:11:59	6.76e-07	2.21e-09	1.7699999999999999e-09	4.31e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1297	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1297	AX7-1a	u	0	0.0	0.0	-90.0	24	803
Yiming Zhang	This study		0.4	222.8	-21.8	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-19 15:42:54	5.839999999999999e-07	1.65e-09	1.92e-09	3.9e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1298	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1298	AX7-1a	u	0	0.0	0.0	-90.0	25	813
Yiming Zhang	This study		0.3	224.4	-46.7	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-20 12:17:55	8.25e-07	1.56e-09	3.2e-09	3.4399999999999997e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1299	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1299	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	26	793
Yiming Zhang	This study		0.3	223.6	-54.4	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-20 16:16:45	9.47e-07	2.0100000000000003e-09	4.0299999999999995e-09	3.0099999999999997e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1300	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1300	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	27	813
Yiming Zhang	This study		0.3	220.9	-66.5	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 10:14:43	1.15e-06	3.5399999999999998e-09	5.4e-09	2.48e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1301	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1301	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	28	823
Yiming Zhang	This study		0.4	225.1	-33.4	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 13:45:14	4.81e-07	1.27e-09	1.89e-09	2.58e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1302	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1302	AX7-1a	u	0	0.0	0.0	-90.0	29	823
Yiming Zhang	This study		0.4	222.1	-24.5	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 17:19:34	3.5e-07	1.14e-09	1.21e-09	2.1600000000000004e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1303	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1303	AX7-1a	u	0	0.0	0.0	-90.0	30	828
Yiming Zhang	This study		0.3	230.5	-66.5	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-22 12:16:37	9e-07	2.99e-09	4.0600000000000005e-09	2.0499999999999997e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1304	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1304	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	31	813
Yiming Zhang	This study		0.3	229.8	-73.4	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-23 09:24:50	1.31e-06	4.9e-09	6.16e-09	3.0099999999999997e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1305	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1305	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	32	828
Yiming Zhang	This study		0.4	233.7	-77.7	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-23 13:44:30	1.52e-06	6.27e-09	7.42e-09	3.8200000000000005e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1306	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1306	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	33	833
Yiming Zhang	This study		0.3	223.8	-36.3	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-24 08:41:44	2.39e-07	6.96e-10	4.49e-10	1.18e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1307	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1307	AX7-1a	u	0	0.0	0.0	-90.0	34	833
Yiming Zhang	This study		0.3	223.3	-29.7	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-24 12:30:39	1.93e-07	5.97e-10	6.24e-10	1.09e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1308	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1308	AX7-1a	u	0	0.0	0.0	-90.0	35	835
Yiming Zhang	This study		0.4	229.5	-79.7	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-24 16:25:10	1.36e-06	6.629999999999999e-09	7.26e-09	4.13e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1309	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1309	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	36	828
Yiming Zhang	This study		0.4	230.8	-81.2	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-25 12:12:31	1.66e-06	8.02e-09	8.759999999999999e-09	3.97e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1310	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1310	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	37	835
Yiming Zhang	This study		0.4	231.6	-81.4	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-25 16:08:35	1.71e-06	8.059999999999999e-09	9.150000000000001e-09	5.379999999999999e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1311	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1311	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	38	837
Yiming Zhang	This study		0.4	222.8	-46.9	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-26 14:05:25	1.71e-07	6.96e-10	8.19e-10	6.91e-10	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1312	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1312	AX7-1a	u	0	0.0	0.0	-90.0	39	837
Yiming Zhang	This study		0.5	222.4	-40.2	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-26 17:21:04	1.41e-07	5.83e-10	9.149999999999999e-10	6.88e-10	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1313	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1313	AX7-1a	u	0	0.0	0.0	-90.0	40	839
Yiming Zhang	This study		0.4	224.3	-82.6	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-27 10:29:05	1.64e-06	8.040000000000001e-09	8.240000000000001e-09	4.46e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1314	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1314	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	41	835
Yiming Zhang	This study		0.4	220.5	-83.8	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-27 14:15:14	1.73e-06	8.3e-09	8.68e-09	5.16e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1315	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1315	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	42	839
Yiming Zhang	This study		0.4	221.0	-84.7	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-28 10:32:51	1.78e-06	8.809999999999999e-09	9.179999999999998e-09	4.14e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1316	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1316	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	43	843
Yiming Zhang	This study		0.6	221.7	-48.2	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-28 16:43:58	1.0099999999999999e-07	6.88e-10	6.710000000000001e-10	4.3900000000000003e-10	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1317	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1317	AX7-1a	u	0	0.0	0.0	-90.0	44	843
Yiming Zhang	This study		0.4	220.0	-37.6	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-29 10:16:21	7.87e-08	4.5e-10	2.57e-10	3.9699999999999997e-10	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1318	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1318	AX7-1a	u	0	0.0	0.0	-90.0	45	848
Yiming Zhang	This study		0.4	239.9	-83.5	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-29 13:51:12	1.71e-06	8.040000000000001e-09	8.62e-09	4.24e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1319	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1319	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	46	839
Yiming Zhang	This study		0.4	240.5	-84.3	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-30 10:27:02	1.8e-06	9.270000000000001e-09	9.33e-09	4.4799999999999994e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1320	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1320	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	47	848
Yiming Zhang	This study		0.4	227.4	-85.3	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-30 14:20:25	1.79e-06	8.92e-09	9.13e-09	3.9e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1321	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1321	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	48	853
Yiming Zhang	This study		0.6	228.0	-50.9	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-31 10:15:38	8.17e-08	6.990000000000001e-10	3.94e-10	3.6e-10	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1322	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1322	AX7-1a	u	0	0.0	0.0	-90.0	49	853
Yiming Zhang	This study		0.7	214.2	-47.1	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-31 13:49:54	5.99e-08	7.17e-10	2.52e-10	2.39e-10	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1323	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1323	AX7-1a	u	0	0.0	0.0	-90.0	50	858
Yiming Zhang	This study		0.4	233.8	-84.4	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-31 17:34:46	1.78e-06	8.8e-09	8.909999999999998e-09	3.6700000000000004e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1324	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1324	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	51	848
Yiming Zhang	This study		0.4	233.1	-84.6	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-02-01 12:25:59	1.81e-06	9.53e-09	9.220000000000001e-09	4.7e-09	4	273	AX7-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1325	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1325	AX7-1a	u	0	2.9999999999999997e-05	0.0	-90.0	52	858
Yiming Zhang	This study		0.5	230.4	-3.6	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-20 12:03:56	1.03e-06	3.65e-09	2e-09	8.08e-09	4	273	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1326	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1326	AX7-2a	u	0	0.0	0.0	-90.0	0	273
Yiming Zhang	This study		0.5	226.8	-4.1	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-21 13:23:12	1.02e-06	5.35e-09	2e-09	8.73e-09	4	273	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1327	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1327	AX7-2a	u	0	0.0	0.0	-90.0	1	373
Yiming Zhang	This study		0.5	230.7	-4.2	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-22 13:39:15	1.02e-06	5.18e-09	1.8100000000000002e-09	8.15e-09	4	273	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1328	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1328	AX7-2a	u	0	2.9999999999999997e-05	0.0	-90.0	2	373
Yiming Zhang	This study		0.6	228.6	-8.4	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-23 12:21:15	9.84e-07	4.7e-09	2.7100000000000004e-09	7.96e-09	4	273	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1329	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1329	AX7-2a	u	0	2.9999999999999997e-05	0.0	-90.0	3	473
Yiming Zhang	This study		0.5	232.9	-6.6	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-24 13:18:27	9.759999999999998e-07	3.0099999999999997e-09	4.5700000000000006e-09	8.14e-09	4	273	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1330	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1330	AX7-2a	u	0	0.0	0.0	-90.0	4	473
Yiming Zhang	This study		0.6	231.8	-5.7	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-25 13:44:52	9.12e-07	2.7399999999999996e-09	4.76e-09	7.52e-09	4	273	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1331	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1331	AX7-2a	u	0	0.0	0.0	-90.0	5	573
Yiming Zhang	This study		0.6	235.7	-6.9	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 12:23:27	9.19e-07	2.7899999999999997e-09	6.38e-09	8.67e-09	4	273	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1332	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1332	AX7-2a	u	0	2.9999999999999997e-05	0.0	-90.0	6	373
Yiming Zhang	This study		0.5	231.8	-10.6	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 16:19:57	9.19e-07	1.58e-09	5.47e-09	7.23e-09	4	273	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1333	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1333	AX7-2a	u	0	2.9999999999999997e-05	0.0	-90.0	7	573
Yiming Zhang	This study		0.5	234.1	-17.1	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-27 13:56:36	8.559999999999999e-07	1.29e-09	4.62e-09	6.720000000000001e-09	4	273	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1334	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1334	AX7-2a	u	0	2.9999999999999997e-05	0.0	-90.0	8	673
Yiming Zhang	This study		0.5	230.4	-10.5	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-28 13:55:59	8.079999999999999e-07	1.95e-09	4.73e-09	6.590000000000001e-09	4	273	AX7-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-1335	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1335	AX7-2a	u	0	0.0	0.0	-90.0	9	673
