tab 	samples
analysts	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	citations	dip	geologic_classes	geologic_types	height	lat	lithologies	lon	method_codes	result_quality	result_type	sample	site
Yiming Zhang	20.6	0	12.9	128.7	This study	-41	Intrusive:Igneous	Diabase	0	47.2243	Diabase	268.6529	SO-CMD-NORTH	g	i	BD9-2	BD9
Yiming Zhang	5.6	0	12.9	128.7	This study	-37	Intrusive:Igneous	Diabase	0	47.2243	Diabase	268.6529	SO-CMD-NORTH	g	i	BD9-3	BD9
Yiming Zhang	351.5	0	12.9	128.7	This study	-46	Intrusive:Igneous	Diabase	0	47.2243	Diabase	268.6529	SO-CMD-NORTH	g	i	BD9-4	BD9
Yiming Zhang	304.1	0	12.9	128.7	This study	-72	Intrusive:Igneous	Diabase	0	47.2243	Diabase	268.6529	SO-CMD-NORTH	g	i	BD9-5	BD9
Yiming Zhang	290.5	0	12.9	128.7	This study	-72	Intrusive:Igneous	Diabase	0	47.2243	Diabase	268.6529	SO-CMD-NORTH	g	i	BD9-6	BD9
Yiming Zhang	284.8	0	12.9	128.7	This study	-70	Intrusive:Igneous	Diabase	0	47.2243	Diabase	268.6529	SO-CMD-NORTH	g	i	BD9-7	BD9
Yiming Zhang	281.8	0	12.9	128.7	This study	-51	Intrusive:Igneous	Diabase	0	47.2243	Diabase	268.6529	SO-CMD-NORTH	g	i	BD9-8	BD9
Yiming Zhang	4.2	0	12.9	128.7	This study	-37	Intrusive:Igneous	Diabase	0	47.4114	Diabase	268.8408	SO-CMD-NORTH	g	i	BD10-1	BD10
Yiming Zhang	10.2	0	12.9	128.7	This study	-46	Intrusive:Igneous	Diabase	0	47.4114	Diabase	268.8408	SO-CMD-NORTH	g	i	BD10-2	BD10
Yiming Zhang	27	0	12.9	128.7	This study	-52	Intrusive:Igneous	Diabase	0	47.4114	Diabase	268.8408	SO-CMD-NORTH	g	i	BD10-3	BD10
Yiming Zhang	2.2	0	12.9	128.7	This study	-70	Intrusive:Igneous	Diabase	0	47.4114	Diabase	268.8408	SO-CMD-NORTH	g	i	BD10-4	BD10
Yiming Zhang	322.8	0	12.9	128.7	This study	-46	Intrusive:Igneous	Diabase	0	47.4114	Diabase	268.8408	SO-CMD-NORTH	g	i	BD10-5	BD10
Yiming Zhang	300.4	0	12.9	128.7	This study	-12	Intrusive:Igneous	Diabase	0	47.4114	Diabase	268.8408	SO-CMD-NORTH	g	i	BD10-6	BD10
Yiming Zhang	356.1	0	12.9	128.7	This study	-79	Intrusive:Igneous	Diabase	0	47.4114	Diabase	268.8408	SO-CMD-NORTH	g	i	BD10-7	BD10
Yiming Zhang	0.3	0	12.9	128.7	This study	-80	Intrusive:Igneous	Diabase	0	47.4114	Diabase	268.8408	SO-CMD-NORTH	g	i	BD10-8	BD10
Yiming Zhang	18.2	0	12.9	128.7	This study	-70	Intrusive:Igneous	Diabase	0	47.4114	Diabase	268.8408	SO-CMD-NORTH	g	i	BD10-9	BD10
Yiming Zhang	27.2	0	12.9	128.7	This study	-72	Intrusive:Igneous	Diabase	0	47.4114	Diabase	268.8408	SO-CMD-NORTH	g	i	BD10-10	BD10
Yiming Zhang	310.3	0	12.9	128.7	This study	-84	Intrusive:Igneous	Diabase	0	47.368	Diabase	268.7258	SO-CMD-NORTH	g	i	BD11-1	BD11
Yiming Zhang	310.3	0	12.9	128.7	This study	-74	Intrusive:Igneous	Diabase	0	47.368	Diabase	268.7258	SO-CMD-NORTH	g	i	BD11-2	BD11
Yiming Zhang	349.3	0	12.9	128.7	This study	-78	Intrusive:Igneous	Diabase	0	47.368	Diabase	268.7258	SO-CMD-NORTH	g	i	BD11-3	BD11
Yiming Zhang	349.3	0	12.9	128.7	This study	-72	Intrusive:Igneous	Diabase	0	47.368	Diabase	268.7258	SO-CMD-NORTH	g	i	BD11-4	BD11
Yiming Zhang	295.3	0	12.9	128.7	This study	-75	Intrusive:Igneous	Diabase	0	47.368	Diabase	268.7258	SO-CMD-NORTH	g	i	BD11-5	BD11
Yiming Zhang	295.3	0	12.9	128.7	This study	-78	Intrusive:Igneous	Diabase	0	47.368	Diabase	268.7258	SO-CMD-NORTH	g	i	BD11-6	BD11
Yiming Zhang	296.3	0	12.9	128.7	This study	-72	Intrusive:Igneous	Diabase	0	47.368	Diabase	268.7258	SO-CMD-NORTH	g	i	BD11-7	BD11
Yiming Zhang	292.3	0	12.9	128.7	This study	-66	Intrusive:Igneous	Diabase	0	47.368	Diabase	268.7258	SO-CMD-NORTH	g	i	BD11-8	BD11
Yiming Zhang	154.4	0	12.9	128.7	This study	-25	Intrusive:Igneous	Diabase	0	47.3048	Diabase	268.6712	SO-CMD-NORTH	g	i	BD12-1	BD12
Yiming Zhang	150.4	0	12.9	128.7	This study	-29	Intrusive:Igneous	Diabase	0	47.3048	Diabase	268.6712	SO-CMD-NORTH	g	i	BD12-2	BD12
Yiming Zhang	144.4	0	12.9	128.7	This study	-24	Intrusive:Igneous	Diabase	0	47.3048	Diabase	268.6712	SO-CMD-NORTH	g	i	BD12-3	BD12
Yiming Zhang	135.4	0	12.9	128.7	This study	-24	Intrusive:Igneous	Diabase	0	47.3048	Diabase	268.6712	SO-CMD-NORTH	g	i	BD12-4	BD12
Yiming Zhang	122.4	0	12.9	128.7	This study	-26	Intrusive:Igneous	Diabase	0	47.3048	Diabase	268.6712	SO-CMD-NORTH	g	i	BD12-5	BD12
Yiming Zhang	63.4	0	12.9	128.7	This study	-19	Intrusive:Igneous	Diabase	0	47.3048	Diabase	268.6712	SO-CMD-NORTH	g	i	BD12-6	BD12
Yiming Zhang	127.6	0	12.9	128.7	This study	-81	Intrusive:Igneous	Diabase	0	47.3048	Diabase	268.6712	SO-CMD-NORTH	g	i	BD12-7	BD12
Yiming Zhang	137.4	0	12.9	128.7	This study	-66	Intrusive:Igneous	Diabase	0	47.3048	Diabase	268.6712	SO-CMD-NORTH	g	i	BD12-8	BD12
Yiming Zhang	279.8	0	12.9	128.7	This study	-83	Intrusive:Igneous	Diabase	0	47.4804	Diabase	268.8763	SO-CMD-NORTH	g	i	BD13-1	BD13
Yiming Zhang	277.9	0	12.9	128.7	This study	-78	Intrusive:Igneous	Diabase	0	47.4804	Diabase	268.8763	SO-CMD-NORTH	g	i	BD13-2	BD13
Yiming Zhang	279.5	0	12.9	128.7	This study	-81	Intrusive:Igneous	Diabase	0	47.4804	Diabase	268.8763	SO-CMD-NORTH	g	i	BD13-3	BD13
Yiming Zhang	280.3	0	12.9	128.7	This study	-90	Intrusive:Igneous	Diabase	0	47.4804	Diabase	268.8763	SO-CMD-NORTH	g	i	BD13-4	BD13
Yiming Zhang	275.5	0	12.9	128.7	This study	-92	Intrusive:Igneous	Diabase	0	47.4804	Diabase	268.8763	SO-CMD-NORTH	g	i	BD13-5	BD13
Yiming Zhang	283.7	0	12.9	128.7	This study	-82	Intrusive:Igneous	Diabase	0	47.4804	Diabase	268.8763	SO-CMD-NORTH	g	i	BD13-6	BD13
Yiming Zhang	272.9	0	12.9	128.7	This study	-89	Intrusive:Igneous	Diabase	0	47.4804	Diabase	268.8763	SO-CMD-NORTH	g	i	BD13-7	BD13
Yiming Zhang	285.8	0	12.9	128.7	This study	-79	Intrusive:Igneous	Diabase	0	47.4804	Diabase	268.8763	SO-CMD-NORTH	g	i	BD13-8	BD13
Yiming Zhang	268.7	0	13.1	145.6	This study	-67	Intrusive:Igneous	Diabase	0	47.7	Diabase	269.3352	SO-CMD-NORTH	g	i	BD14-1	BD14
Yiming Zhang	236.7	0	13.1	145.6	This study	-72	Intrusive:Igneous	Diabase	0	47.7	Diabase	269.3352	SO-CMD-NORTH	g	i	BD14-2	BD14
Yiming Zhang	333.7	0	13.1	145.6	This study	-78	Intrusive:Igneous	Diabase	0	47.7	Diabase	269.3352	SO-CMD-NORTH	g	i	BD14-3	BD14
Yiming Zhang	307.7	0	13.1	145.6	This study	-85	Intrusive:Igneous	Diabase	0	47.7	Diabase	269.3352	SO-CMD-NORTH	g	i	BD14-4	BD14
Yiming Zhang	252.2	0	13.1	145.6	This study	-47	Intrusive:Igneous	Diabase	0	47.7	Diabase	269.3352	SO-CMD-NORTH	g	i	BD14-5	BD14
Yiming Zhang	251.5	0	13.1	145.6	This study	-50	Intrusive:Igneous	Diabase	0	47.7	Diabase	269.3352	SO-CMD-NORTH	g	i	BD14-6	BD14
Yiming Zhang	270.8	0	13.1	145.6	This study	-65	Intrusive:Igneous	Diabase	0	47.7	Diabase	269.3352	SO-CMD-NORTH	g	i	BD14-7	BD14
Yiming Zhang	220.7	0	13.1	145.6	This study	-52	Intrusive:Igneous	Diabase	0	47.7	Diabase	269.3352	SO-CMD-NORTH	g	i	BD14-8	BD14
Yiming Zhang	249.7	0	13.1	145.6	This study	-81	Intrusive:Igneous	Diabase	0	47.7004	Diabase	269.3604	SO-CMD-NORTH	g	i	BD15-1	BD15
Yiming Zhang	242.7	0	13.1	145.6	This study	-85	Intrusive:Igneous	Diabase	0	47.7004	Diabase	269.3604	SO-CMD-NORTH	g	i	BD15-2	BD15
Yiming Zhang	244.7	0	13.1	145.6	This study	-63	Intrusive:Igneous	Diabase	0	47.7004	Diabase	269.3604	SO-CMD-NORTH	g	i	BD15-3	BD15
Yiming Zhang	206.7	0	13.1	145.6	This study	-72	Intrusive:Igneous	Diabase	0	47.7004	Diabase	269.3604	SO-CMD-NORTH	g	i	BD15-4	BD15
Yiming Zhang	204.7	0	13.1	145.6	This study	-72	Intrusive:Igneous	Diabase	0	47.7004	Diabase	269.3604	SO-CMD-NORTH	g	i	BD15-5	BD15
Yiming Zhang	206.7	0	13.1	145.6	This study	-70	Intrusive:Igneous	Diabase	0	47.7004	Diabase	269.3604	SO-CMD-NORTH	g	i	BD15-6	BD15
Yiming Zhang	204.7	0	13.1	145.6	This study	-70	Intrusive:Igneous	Diabase	0	47.7004	Diabase	269.3604	SO-CMD-NORTH	g	i	BD15-7	BD15
Yiming Zhang	205.7	0	13.1	145.6	This study	-73	Intrusive:Igneous	Diabase	0	47.7004	Diabase	269.3604	SO-CMD-NORTH	g	i	BD15-8	BD15
Yiming Zhang	350.8	0	13.1	145.6	This study	-78	Intrusive:Igneous	Diabase	0	47.6659	Diabase	269.2838	SO-CMD-NORTH	g	i	BD16-1	BD16
Yiming Zhang	6.8	0	13.1	145.6	This study	-78	Intrusive:Igneous	Diabase	0	47.6659	Diabase	269.2838	SO-CMD-NORTH	g	i	BD16-2	BD16
Yiming Zhang	193.8	0	13.1	145.6	This study	-14	Intrusive:Igneous	Diabase	0	47.6659	Diabase	269.2838	SO-CMD-NORTH	g	i	BD16-3	BD16
Yiming Zhang	180.8	0	13.1	145.6	This study	-11	Intrusive:Igneous	Diabase	0	47.6659	Diabase	269.2838	SO-CMD-NORTH	g	i	BD16-4	BD16
Yiming Zhang	321.8	0	13.1	145.6	This study	-20	Intrusive:Igneous	Diabase	0	47.6659	Diabase	269.2838	SO-CMD-NORTH	g	i	BD16-5	BD16
Yiming Zhang	328.8	0	13.1	145.6	This study	-20	Intrusive:Igneous	Diabase	0	47.6659	Diabase	269.2838	SO-CMD-NORTH	g	i	BD16-6	BD16
Yiming Zhang	135.8	0	13.1	145.6	This study	-68	Intrusive:Igneous	Diabase	0	47.6659	Diabase	269.2838	SO-CMD-NORTH	g	i	BD16-7	BD16
Yiming Zhang	137.8	0	13.1	145.6	This study	-68	Intrusive:Igneous	Diabase	0	47.6659	Diabase	269.2838	SO-CMD-NORTH	g	i	BD16-8	BD16
Yiming Zhang	108.2	0	12.9	128.7	This study	-74	Intrusive:Igneous	Diabase	0	47.374	Diabase	268.8356	SO-CMD-NORTH	g	i	BD17-1	BD17
Yiming Zhang	106.2	0	12.9	128.7	This study	-74	Intrusive:Igneous	Diabase	0	47.374	Diabase	268.8356	SO-CMD-NORTH	g	i	BD17-2	BD17
Yiming Zhang	125.2	0	12.9	128.7	This study	-66	Intrusive:Igneous	Diabase	0	47.374	Diabase	268.8356	SO-CMD-NORTH	g	i	BD17-3	BD17
Yiming Zhang	123.2	0	12.9	128.7	This study	-67	Intrusive:Igneous	Diabase	0	47.374	Diabase	268.8356	SO-CMD-NORTH	g	i	BD17-4	BD17
Yiming Zhang	126.2	0	12.9	128.7	This study	-60	Intrusive:Igneous	Diabase	0	47.374	Diabase	268.8356	SO-CMD-NORTH	g	i	BD17-5	BD17
Yiming Zhang	126.2	0	12.9	128.7	This study	-61	Intrusive:Igneous	Diabase	0	47.374	Diabase	268.8356	SO-CMD-NORTH	g	i	BD17-6	BD17
Yiming Zhang	116.2	0	12.9	128.7	This study	-60	Intrusive:Igneous	Diabase	0	47.374	Diabase	268.8356	SO-CMD-NORTH	g	i	BD17-7	BD17
Yiming Zhang	118.2	0	12.9	128.7	This study	-64	Intrusive:Igneous	Diabase	0	47.374	Diabase	268.8356	SO-CMD-NORTH	g	i	BD17-8	BD17
